frame,t_ms,frametime_ms,terrain,trees,dwarves,dirty_tiles,mark
# run: build=21c65a0 assets=disk:D:\Workspace\frostvein\assets subdiv=4 vsync=on terrain=1888 trees=259 dwarves=5
3049,31139.556,6.789,1888,259,5,0,0
3050,31146.355,6.799,1888,259,5,0,0
3051,31157.441,11.086,1888,259,5,0,0
3052,31161.096,3.655,1888,259,5,0,0
3053,31168.069,6.973,1888,259,5,0,0
3054,31175.224,7.156,1888,259,5,0,0
3055,31179.913,4.689,1888,259,5,0,0
3056,31187.810,7.897,1888,259,5,0,0
3057,31195.133,7.323,1888,259,5,0,0
3058,31202.077,6.944,1888,259,5,0,0
3059,31208.961,6.884,1888,259,5,0,0
3060,31215.613,6.653,1888,259,5,0,0
3061,31221.812,6.199,1888,259,5,0,0
3062,31229.915,8.103,1888,259,5,0,0
3063,31236.557,6.642,1888,259,5,0,0
3064,31246.944,10.387,1888,259,5,0,0
3065,31250.866,3.922,1888,259,5,0,0
3066,31261.034,10.168,1888,259,5,0,0
3067,31264.524,3.490,1888,259,5,0,0
3068,31271.607,7.083,1888,259,5,0,0
3069,31278.164,6.557,1888,259,5,0,0
3070,31286.466,8.302,1888,259,5,0,0
3071,31293.057,6.591,1888,259,5,0,0
3072,31299.844,6.786,1888,259,5,0,0
3073,31310.469,10.626,1888,259,5,0,0
3074,31316.111,5.642,1888,259,5,0,0
3075,31320.034,3.922,1888,259,5,0,0
3076,31327.487,7.454,1888,259,5,0,0
3077,31333.745,6.258,1888,259,5,0,0
3078,31342.323,8.577,1888,259,5,0,0
3079,31348.367,6.044,1888,259,5,0,0
3080,31355.295,6.928,1888,259,5,0,0
3081,31362.207,6.913,1888,259,5,0,0
3082,31369.306,7.099,1888,259,5,0,0
3083,31375.935,6.629,1888,259,5,0,0
3084,31382.933,6.998,1888,259,5,0,0
3085,31389.521,6.588,1888,259,5,0,0
3086,31396.566,7.044,1888,259,5,0,0
3087,31403.165,6.600,1888,259,5,0,0
3088,31410.376,7.210,1888,259,5,0,0
3089,31416.807,6.431,1888,259,5,0,0
3090,31424.681,7.874,1888,259,5,0,0
3091,31431.775,7.095,1888,259,5,0,0
3092,31438.449,6.673,1888,259,5,0,0
3093,31445.271,6.822,1888,259,5,0,0
3094,31451.854,6.583,1888,259,5,0,0
3095,31458.056,6.202,1888,259,5,0,0
3096,31465.618,7.563,1888,259,5,0,0
3097,31472.808,7.190,1888,259,5,0,0
3098,31479.185,6.377,1888,259,5,0,0
3099,31487.444,8.259,1888,259,5,0,0
3100,31492.272,4.828,1888,259,5,0,0
3101,31500.453,8.181,1888,259,5,0,0
3102,31508.210,7.757,1888,259,5,0,0
3103,31514.910,6.700,1888,259,5,0,0
3104,31521.702,6.792,1888,259,5,0,0
3105,31528.465,6.763,1888,259,5,0,0
3106,31538.150,9.685,1888,259,5,0,0
3107,31541.934,3.785,1888,259,5,0,0
3108,31552.457,10.523,1888,259,5,0,0
3109,31555.999,3.542,1888,259,5,0,0
3110,31562.892,6.893,1888,259,5,0,0
3111,31570.086,7.194,1888,259,5,0,0
3112,31576.220,6.134,1888,259,5,0,0
3113,31583.970,7.751,1888,259,5,0,0
3114,31590.906,6.935,1888,259,5,0,0
3115,31597.656,6.751,1888,259,5,0,0
3116,31603.817,6.160,1888,259,5,0,0
3117,31611.539,7.723,1888,259,5,0,0
3118,31618.106,6.567,1888,259,5,0,0
3119,31625.826,7.720,1888,259,5,0,0
3120,31632.655,6.829,1888,259,5,0,0
3121,31639.358,6.703,1888,259,5,0,0
3122,31646.396,7.037,1888,259,5,0,0
3123,31653.541,7.146,1888,259,5,0,0
3124,31660.067,6.526,1888,259,5,0,0
3125,31666.359,6.292,1888,259,5,0,0
3126,31675.021,8.662,1888,259,5,0,0
3127,31681.511,6.490,1888,259,5,0,0
3128,31688.181,6.670,1888,259,5,0,0
3129,31694.694,6.513,1888,259,5,0,0
3130,31701.083,6.388,1888,259,5,0,0
3131,31708.879,7.796,1888,259,5,0,0
3132,31716.038,7.159,1888,259,5,0,0
3133,31722.673,6.635,1888,259,5,0,0
3134,31729.098,6.425,1888,259,5,0,0
3135,31736.929,7.831,1888,259,5,0,0
3136,31743.509,6.580,1888,259,5,0,0
3137,31750.193,6.684,1888,259,5,0,0
3138,31756.420,6.227,1888,259,5,0,0
3139,31763.876,7.456,1888,259,5,0,0
3140,31771.771,7.895,1888,259,5,0,0
3141,31778.388,6.617,1888,259,5,0,0
3142,31784.952,6.565,1888,259,5,0,0
3143,31791.568,6.616,1888,259,5,0,0
3144,31799.039,7.471,1888,259,5,0,0
3145,31806.009,6.970,1888,259,5,0,0
3146,31812.743,6.734,1888,259,5,0,0
3147,31820.714,7.971,1888,259,5,0,0
3148,31825.810,5.096,1888,259,5,0,0
3149,31834.404,8.594,1888,259,5,0,0
3150,31841.077,6.673,1888,259,5,0,0
3151,31848.004,6.926,1888,259,5,0,0
3152,31854.386,6.383,1888,259,5,0,0
3153,31862.247,7.861,1888,259,5,0,0
3154,31867.370,5.123,1888,259,5,0,0
3155,31876.220,8.850,1888,259,5,0,0
3156,31882.801,6.581,1888,259,5,0,0
3157,31889.871,7.070,1888,259,5,0,0
3158,31897.155,7.284,1888,259,5,0,0
3159,31903.913,6.758,1888,259,5,0,0
3160,31910.600,6.687,1888,259,5,0,0
3161,31920.931,10.331,1888,259,5,0,0
3162,31924.947,4.015,1888,259,5,0,0
3163,31930.031,5.084,1888,259,5,0,0
3164,31938.389,8.358,1888,259,5,0,0
3165,31944.862,6.473,1888,259,5,0,0
3166,31951.118,6.256,1888,259,5,0,0
3167,31958.854,7.736,1888,259,5,0,0
3168,31965.867,7.014,1888,259,5,0,0
3169,31972.775,6.907,1888,259,5,0,0
3170,31978.993,6.219,1888,259,5,0,0
3171,31986.610,7.617,1888,259,5,0,0
3172,31993.848,7.238,1888,259,5,0,0
3173,32000.554,6.705,1888,259,5,0,0
3174,32007.428,6.874,1888,259,5,0,0
3175,32014.271,6.843,1888,259,5,0,0
3176,32021.212,6.942,1888,259,5,0,0
3177,32027.879,6.667,1888,259,5,0,0
3178,32035.487,7.608,1888,259,5,0,0
3179,32042.542,7.055,1888,259,5,0,0
3180,32049.389,6.847,1888,259,5,0,0
3181,32056.099,6.710,1888,259,5,0,0
3182,32062.206,6.107,1888,259,5,0,0
3183,32070.044,7.838,1888,259,5,0,0
3184,32076.876,6.832,1888,259,5,0,0
3185,32083.104,6.227,1888,259,5,0,0
3186,32091.199,8.095,1888,259,5,0,0
3187,32097.986,6.788,1888,259,5,0,0
3188,32104.886,6.899,1888,259,5,0,0
3189,32111.766,6.880,1888,259,5,0,0
3190,32118.594,6.829,1888,259,5,0,0
3191,32126.640,8.045,1888,259,5,0,0
3192,32132.184,5.544,1888,259,5,0,0
3193,32140.034,7.851,1888,259,5,0,0
3194,32146.729,6.694,1888,259,5,0,0
3195,32153.720,6.991,1888,259,5,0,0
3196,32160.687,6.968,1888,259,5,0,0
3197,32170.737,10.050,1888,259,5,0,0
3198,32174.463,3.726,1888,259,5,0,0
3199,32181.475,7.012,1888,259,5,0,0
3200,32188.875,7.400,1888,259,5,0,0
3201,32195.953,7.078,1888,259,5,0,0
3202,32202.595,6.642,1888,259,5,0,0
3203,32208.031,5.437,1888,259,5,0,0
3204,32216.291,8.260,1888,259,5,0,0
3205,32222.862,6.571,1888,259,5,0,0
3206,32229.328,6.465,1888,259,5,0,0
3207,32237.130,7.802,1888,259,5,0,0
3208,32244.200,7.070,1888,259,5,0,0
3209,32251.500,7.299,1888,259,5,0,0
3210,32256.693,5.193,1888,259,5,0,0
3211,32264.177,7.484,1888,259,5,0,0
3212,32271.411,7.234,1888,259,5,0,0
3213,32278.073,6.662,1888,259,5,0,0
3214,32284.330,6.257,1888,259,5,0,0
3215,32292.122,7.791,1888,259,5,0,0
3216,32298.864,6.742,1888,259,5,0,0
3217,32305.299,6.435,1888,259,5,0,0
3218,32313.119,7.820,1888,259,5,0,0
3219,32320.085,6.967,1888,259,5,0,0
3220,32330.671,10.585,1888,259,5,0,0
3221,32334.424,3.754,1888,259,5,0,0
3222,32341.087,6.663,1888,259,5,0,0
3223,32349.319,8.231,1888,259,5,0,0
3224,32357.485,8.166,1888,259,5,0,0
3225,32360.990,3.505,1888,259,5,0,0
3226,32368.332,7.342,1888,259,5,0,0
3227,32375.946,7.614,1888,259,5,0,0
3228,32383.221,7.275,1888,259,5,0,0
3229,32389.623,6.403,1888,259,5,0,0
3230,32396.540,6.917,1888,259,5,0,0
3231,32403.214,6.674,1888,259,5,0,0
3232,32409.452,6.239,1888,259,5,0,0
3233,32417.214,7.761,1888,259,5,0,0
3234,32424.313,7.100,1888,259,5,0,0
3235,32430.638,6.325,1888,259,5,0,0
3236,32438.425,7.787,1888,259,5,0,0
3237,32445.424,6.999,1888,259,5,0,0
3238,32452.045,6.620,1888,259,5,0,0
3239,32458.563,6.519,1888,259,5,0,0
3240,32465.229,6.666,1888,259,5,0,0
3241,32473.042,7.812,1888,259,5,0,0
3242,32480.240,7.199,1888,259,5,0,0
3243,32487.391,7.150,1888,259,5,0,0
3244,32492.189,4.798,1888,259,5,0,0
3245,32500.412,8.222,1888,259,5,0,0
3246,32508.071,7.659,1888,259,5,0,0
3247,32515.104,7.033,1888,259,5,0,0
3248,32519.971,4.867,1888,259,5,0,0
3249,32528.743,8.772,1888,259,5,0,0
3250,32535.049,6.305,1888,259,5,0,0
3251,32542.864,7.816,1888,259,5,0,0
3252,32547.793,4.929,1888,259,5,0,0
3253,32556.124,8.331,1888,259,5,0,0
3254,32566.929,10.805,1888,259,5,0,0
3255,32570.547,3.618,1888,259,5,0,0
3256,32577.184,6.637,1888,259,5,0,0
3257,32583.978,6.794,1888,259,5,0,0
3258,32590.705,6.728,1888,259,5,0,0
3259,32597.528,6.823,1888,259,5,0,0
3260,32605.277,7.749,1888,259,5,0,0
3261,32612.014,6.737,1888,259,5,0,0
3262,32618.769,6.755,1888,259,5,0,0
3263,32629.103,10.334,1888,259,5,0,0
3264,32632.406,3.304,1888,259,5,0,0
3265,32639.191,6.785,1888,259,5,0,0
3266,32645.456,6.265,1888,259,5,0,0
3267,32656.649,11.193,1888,259,5,0,0
3268,32660.116,3.467,1888,259,5,0,0
3269,32666.846,6.730,1888,259,5,0,0
3270,32676.828,9.982,1888,259,5,0,0
3271,32679.796,2.968,1888,259,5,0,0
3272,32687.936,8.140,1888,259,5,0,0
3273,32698.707,10.771,1888,259,5,0,0
3274,32702.594,3.887,1888,259,5,0,0
3275,32709.522,6.928,1888,259,5,0,0
3276,32714.642,5.120,1888,259,5,0,0
3277,32722.519,7.877,1888,259,5,0,0
3278,32730.288,7.768,1888,259,5,0,0
3279,32737.248,6.961,1888,259,5,0,0
3280,32743.991,6.743,1888,259,5,0,0
3281,32750.853,6.862,1888,259,5,0,0
3282,32757.522,6.668,1888,259,5,0,0
3283,32764.533,7.011,1888,259,5,0,0
3284,32771.522,6.989,1888,259,5,0,0
3285,32778.198,6.676,1888,259,5,0,0
3286,32787.805,9.607,1888,259,5,0,0
3287,32791.330,3.525,1888,259,5,0,0
3288,32799.183,7.853,1888,259,5,0,0
3289,32805.969,6.786,1888,259,5,0,0
3290,32812.791,6.822,1888,259,5,0,0
3291,32819.135,6.344,1888,259,5,0,0
3292,32827.165,8.030,1888,259,5,0,0
3293,32833.490,6.324,1888,259,5,0,0
3294,32841.301,7.811,1888,259,5,0,0
3295,32848.396,7.096,1888,259,5,0,0
3296,32855.560,7.163,1888,259,5,0,0
3297,32860.264,4.704,1888,259,5,0,0
3298,32868.502,8.238,1888,259,5,0,0
3299,32876.112,7.610,1888,259,5,0,0
3300,32883.196,7.083,1888,259,5,0,0
3301,32888.355,5.160,1888,259,5,0,0
3302,32900.147,11.792,1888,259,5,0,0
3303,32904.262,4.115,1888,259,5,0,0
3304,32909.313,5.051,1888,259,5,0,0
3305,32918.488,9.175,1888,259,5,0,0
3306,32925.418,6.930,1888,259,5,0,0
3307,32930.397,4.979,1888,259,5,0,0
3308,32938.816,8.419,1888,259,5,0,0
3309,32945.588,6.772,1888,259,5,0,0
3310,32952.478,6.890,1888,259,5,0,0
3311,32959.311,6.833,1888,259,5,0,0
3312,32966.208,6.896,1888,259,5,0,0
3313,32973.397,7.189,1888,259,5,0,0
3314,32980.160,6.764,1888,259,5,0,0
3315,32987.324,7.163,1888,259,5,0,0
3316,32994.027,6.704,1888,259,5,0,0
3317,33001.125,7.097,1888,259,5,0,0
3318,33007.807,6.682,1888,259,5,0,0
3319,33014.866,7.059,1888,259,5,0,0
3320,33021.863,6.997,1888,259,5,0,0
3321,33029.152,7.289,1888,259,5,0,0
3322,33036.203,7.051,1888,259,5,0,0
3323,33042.779,6.576,1888,259,5,0,0
3324,33050.269,7.490,1888,259,5,0,0
3325,33054.872,4.603,1888,259,5,0,0
3326,33063.532,8.660,1888,259,5,0,0
3327,33070.429,6.897,1888,259,5,0,0
3328,33077.137,6.708,1888,259,5,0,0
3329,33084.342,7.205,1888,259,5,0,0
3330,33090.993,6.651,1888,259,5,0,0
3331,33097.310,6.317,1888,259,5,0,0
3332,33105.151,7.841,1888,259,5,0,0
3333,33112.391,7.240,1888,259,5,0,0
3334,33119.649,7.259,1888,259,5,0,0
3335,33124.792,5.142,1888,259,5,0,0
3336,33133.325,8.533,1888,259,5,0,0
3337,33139.925,6.600,1888,259,5,0,0
3338,33146.530,6.605,1888,259,5,0,0
3339,33153.154,6.624,1888,259,5,0,0
3340,33159.489,6.335,1888,259,5,0,0
3341,33167.415,7.926,1888,259,5,0,0
3342,33177.603,10.187,1888,259,5,0,0
3343,33180.904,3.301,1888,259,5,0,0
3344,33187.422,6.518,1888,259,5,0,0
3345,33195.420,7.998,1888,259,5,0,0
3346,33202.372,6.953,1888,259,5,0,0
3347,33209.026,6.653,1888,259,5,0,0
3348,33215.925,6.899,1888,259,5,0,0
3349,33223.377,7.452,1888,259,5,0,0
3350,33230.205,6.828,1888,259,5,0,0
3351,33237.571,7.366,1888,259,5,0,0
3352,33242.745,5.174,1888,259,5,0,0
3353,33251.685,8.940,1888,259,5,0,0
3354,33258.218,6.533,1888,259,5,0,0
3355,33265.412,7.194,1888,259,5,0,0
3356,33270.674,5.262,1888,259,5,0,0
3357,33278.710,8.036,1888,259,5,0,0
3358,33285.507,6.798,1888,259,5,0,0
3359,33292.274,6.767,1888,259,5,0,0
3360,33303.270,10.996,1888,259,5,0,0
3361,33307.249,3.978,1888,259,5,0,0
3362,33316.394,9.145,1888,259,5,0,0
3363,33320.234,3.841,1888,259,5,0,0
3364,33326.134,5.899,1888,259,5,0,0
3365,33336.039,9.906,1888,259,5,0,0
3366,33341.189,5.149,1888,259,5,0,0
3367,33356.623,15.434,1888,259,5,0,0
3368,33371.780,15.157,1888,259,5,0,0
3369,33386.445,14.666,1888,259,5,0,0
3370,33401.681,15.236,1888,259,5,0,0
3371,33419.402,17.721,1888,259,5,0,0
3372,33451.494,32.092,1888,259,5,0,0
3373,33455.468,3.974,1888,259,5,0,0
3374,33473.166,17.698,1888,259,5,0,0
3375,33491.981,18.814,1888,259,5,0,0
3376,33509.682,17.701,1888,259,5,0,0
3377,33528.055,18.373,1888,259,5,0,0
3378,33558.424,30.369,1888,259,5,0,0
3379,33562.460,4.036,1888,259,5,0,0
3380,33581.853,19.393,1888,259,5,0,0
3381,33612.176,30.323,1888,259,5,0,0
3382,33616.421,4.245,1888,259,5,0,0
3383,33633.813,17.392,1888,259,5,0,0
3384,33651.417,17.604,1888,259,5,0,0
3385,33669.905,18.488,1888,259,5,0,0
3386,33687.323,17.418,1888,259,5,0,0
3387,33705.576,18.253,1888,259,5,0,0
3388,33721.975,16.399,1888,259,5,0,0
3389,33741.209,19.235,1888,259,5,0,0
3390,33758.134,16.924,1888,259,5,0,0
3391,33775.748,17.615,1888,259,5,0,0
3392,33793.566,17.818,1888,259,5,0,0
3393,33810.733,17.167,1888,259,5,0,0
3394,33828.230,17.497,1888,259,5,0,0
3395,33860.139,31.909,1888,259,5,0,0
3396,33863.815,3.676,1888,259,5,0,0
3397,33881.696,17.881,1888,259,5,0,0
3398,33898.693,16.997,1888,259,5,0,0
3399,33917.240,18.547,1888,259,5,0,0
3400,33947.324,30.084,1888,259,5,0,0
3401,33951.431,4.107,1888,259,5,0,0
3402,33969.743,18.312,1888,259,5,0,0
3403,33986.440,16.697,1888,259,5,0,0
3404,34003.948,17.509,1888,259,5,0,0
3405,34020.813,16.865,1888,259,5,0,0
3406,34038.371,17.558,1888,259,5,0,0
3407,34055.533,17.162,1888,259,5,0,0
3408,34072.781,17.249,1888,259,5,0,0
3409,34090.479,17.698,1888,259,5,0,0
3410,34109.022,18.543,1888,259,5,0,0
3411,34125.427,16.405,1888,259,5,0,0
3412,34142.904,17.477,1888,259,5,0,0
3413,34160.265,17.361,1888,259,5,0,0
3414,34177.766,17.501,1888,259,5,0,0
3415,34194.173,16.407,1888,259,5,0,0
3416,34211.794,17.621,1888,259,5,0,0
3417,34229.950,18.156,1888,259,5,0,0
3418,34247.971,18.021,1888,259,5,0,0
3419,34263.990,16.019,1888,259,5,0,0
3420,34281.948,17.958,1888,259,5,0,0
3421,34297.886,15.938,1888,259,5,0,0
3422,34315.957,18.071,1888,259,5,0,0
3423,34332.884,16.927,1888,259,5,0,0
3424,34349.943,17.059,1888,259,5,0,0
3425,34366.993,17.050,1888,259,5,0,0
3426,34384.651,17.657,1888,259,5,0,0
3427,34400.556,15.906,1888,259,5,0,0
3428,34418.454,17.898,1888,259,5,0,0
3429,34434.670,16.215,1888,259,5,0,0
3430,34452.633,17.964,1888,259,5,0,0
3431,34481.921,29.288,1888,259,5,0,0
3432,34485.872,3.951,1888,259,5,0,0
3433,34504.604,18.733,1888,259,5,0,0
3434,34520.353,15.749,1888,259,5,0,0
3435,34539.089,18.736,1888,259,5,0,0
3436,34558.092,19.003,1888,259,5,0,0
3437,34574.287,16.195,1888,259,5,0,0
3438,34590.788,16.501,1888,259,5,0,0
3439,34608.017,17.229,1888,259,5,0,0
3440,34626.222,18.205,1888,259,5,0,0
3441,34643.782,17.560,1888,259,5,0,0
3442,34659.828,16.047,1888,259,5,0,0
3443,34678.314,18.485,1888,259,5,0,0
3444,34695.289,16.975,1888,259,5,0,0
3445,34712.217,16.928,1888,259,5,0,0
3446,34729.946,17.729,1888,259,5,0,0
3447,34747.708,17.762,1888,259,5,0,0
3448,34765.166,17.458,1888,259,5,0,0
3449,34782.738,17.572,1888,259,5,0,0
3450,34800.635,17.897,1888,259,5,0,0
3451,34817.859,17.225,1888,259,5,0,0
3452,34835.701,17.841,1888,259,5,0,0
3453,34865.608,29.908,1888,259,5,0,0
3454,34869.993,4.384,1888,259,5,0,0
3455,34888.005,18.013,1888,259,5,0,0
3456,34905.389,17.383,1888,259,5,0,0
3457,34923.171,17.782,1888,259,5,0,0
3458,34940.337,17.167,1888,259,5,0,0
3459,34957.504,17.166,1888,259,5,0,0
3460,34976.506,19.002,1888,259,5,0,0
3461,34993.814,17.308,1888,259,5,0,0
3462,35010.767,16.953,1888,259,5,0,0
3463,35028.530,17.763,1888,259,5,0,0
3464,35045.557,17.027,1888,259,5,0,0
3465,35064.031,18.474,1888,259,5,0,0
3466,35082.277,18.246,1888,259,5,0,0
3467,35098.044,15.767,1888,259,5,0,0
3468,35115.380,17.335,1888,259,5,0,0
3469,35132.957,17.578,1888,259,5,0,0
3470,35162.819,29.861,1888,259,5,0,0
3471,35167.932,5.113,1888,259,5,0,0
3472,35186.289,18.357,1888,259,5,0,1
3473,35210.020,23.732,1888,259,5,0,0
3474,35216.592,6.572,1888,259,5,0,0
3475,35229.576,12.983,1888,259,5,0,0
3476,35244.118,14.542,1888,259,5,0,0
3477,35260.640,16.522,1888,259,5,0,0
3478,35275.215,14.575,1888,259,5,0,0
3479,35290.521,15.306,1888,259,5,0,0
3480,35305.016,14.495,1888,259,5,0,0
3481,35320.357,15.342,1888,259,5,0,0
3482,35335.927,15.570,1888,259,5,0,0
3483,35350.435,14.508,1888,259,5,0,0
3484,35365.956,15.521,1888,259,5,0,0
3485,35389.908,23.952,1888,259,5,0,0
3486,35395.004,5.096,1888,259,5,0,0
3487,35409.346,14.343,1888,259,5,0,0
3488,35426.080,16.734,1888,259,5,0,0
3489,35442.379,16.298,1888,259,5,0,0
3490,35457.034,14.655,1888,259,5,0,0
3491,35473.798,16.765,1888,259,5,0,0
3492,35490.088,16.290,1888,259,5,0,0
3493,35505.724,15.635,1888,259,5,0,0
3494,35522.882,17.159,1888,259,5,0,0
3495,35537.653,14.771,1888,259,5,0,0
3496,35553.593,15.939,1888,259,5,0,0
3497,35569.032,15.439,1888,259,5,0,0
3498,35584.060,15.028,1888,259,5,0,0
3499,35598.694,14.634,1888,259,5,0,0
3500,35616.435,17.741,1888,259,5,0,0
3501,35631.890,15.455,1888,259,5,0,0
3502,35646.317,14.427,1888,259,5,0,0
3503,35662.527,16.210,1888,259,5,0,0
3504,35679.491,16.964,1888,259,5,0,0
3505,35698.033,18.542,1888,259,5,0,0
3506,35713.236,15.203,1888,259,5,0,0
3507,35729.097,15.861,1888,259,5,0,0
3508,35745.683,16.586,1888,259,5,0,0
3509,35763.294,17.611,1888,259,5,0,0
3510,35790.154,26.860,1888,259,5,0,0
3511,35796.250,6.096,1888,259,5,0,0
3512,35812.523,16.272,1888,259,5,0,0
3513,35829.663,17.140,1888,259,5,0,0
3514,35847.549,17.886,1888,259,5,0,0
3515,35863.919,16.370,1888,259,5,0,0
3516,35881.233,17.315,1888,259,5,0,0
3517,35897.827,16.593,1888,259,5,0,0
3518,35914.000,16.173,1888,259,5,0,0
3519,35931.399,17.399,1888,259,5,0,0
3520,35947.819,16.420,1888,259,5,0,0
3521,35964.535,16.716,1888,259,5,0,0
3522,35981.151,16.616,1888,259,5,0,0
3523,35997.730,16.579,1888,259,5,0,0
3524,36015.632,17.902,1888,259,5,0,0
3525,36031.800,16.168,1888,259,5,0,0
3526,36048.572,16.772,1888,259,5,0,0
3527,36065.227,16.655,1888,259,5,0,0
3528,36081.932,16.705,1888,259,5,0,0
3529,36100.321,18.388,1888,259,5,0,0
3530,36115.935,15.615,1888,259,5,0,0
3531,36133.115,17.180,1888,259,5,0,0
3532,36149.721,16.606,1888,259,5,0,0
3533,36165.627,15.907,1888,259,5,0,0
3534,36182.707,17.079,1888,259,5,0,0
3535,36200.307,17.600,1888,259,5,0,0
3536,36216.594,16.288,1888,259,5,0,0
3537,36243.178,26.584,1888,259,5,0,0
3538,36250.662,7.484,1888,259,5,0,0
3539,36276.136,25.474,1888,259,5,0,0
3540,36283.933,7.797,1888,259,5,0,0
3541,36299.672,15.739,1888,259,5,0,0
3542,36316.868,17.195,1888,259,5,0,0
3543,36333.861,16.993,1888,259,5,0,0
3544,36350.106,16.245,1888,259,5,0,0
3545,36366.645,16.539,1888,259,5,0,0
3546,36382.260,15.616,1888,259,5,0,0
3547,36397.365,15.105,1888,259,5,0,0
3548,36413.505,16.140,1888,259,5,0,0
3549,36431.270,17.764,1888,259,5,0,0
3550,36447.415,16.145,1888,259,5,0,0
3551,36472.368,24.953,1888,259,5,0,0
3552,36479.669,7.301,1888,259,5,0,0
3553,36495.345,15.677,1888,259,5,0,0
3554,36511.017,15.671,1888,259,5,0,0
3555,36536.788,25.771,1888,259,5,0,0
3556,36544.175,7.387,1888,259,5,0,0
3557,36560.240,16.065,1888,259,5,0,0
3558,36575.861,15.621,1888,259,5,0,0
3559,36592.059,16.197,1888,259,5,0,0
3560,36607.543,15.485,1888,259,5,0,0
3561,36623.479,15.936,1888,259,5,0,0
3562,36641.094,17.615,1888,259,5,0,0
3563,36655.334,14.240,1888,259,5,0,0
3564,36672.711,17.377,1888,259,5,0,0
3565,36688.408,15.697,1888,259,5,0,0
3566,36704.293,15.885,1888,259,5,0,0
3567,36719.283,14.990,1888,259,5,0,0
3568,36734.386,15.103,1888,259,5,0,0
3569,36750.204,15.818,1888,259,5,0,0
3570,36766.400,16.196,1888,259,5,0,0
3571,36781.364,14.964,1888,259,5,0,0
3572,36799.294,17.930,1888,259,5,0,0
3573,36813.327,14.032,1888,259,5,0,0
3574,36828.941,15.614,1888,259,5,0,0
3575,36845.452,16.511,1888,259,5,0,0
3576,36861.506,16.054,1888,259,5,0,0
3577,36876.433,14.927,1888,259,5,0,0
3578,36892.198,15.764,1888,259,5,0,0
3579,36908.370,16.172,1888,259,5,0,0
3580,36924.211,15.841,1888,259,5,0,0
3581,36938.359,14.148,1888,259,5,0,0
3582,36954.162,15.803,1888,259,5,0,0
3583,36969.488,15.326,1888,259,5,0,0
3584,36985.344,15.856,1888,259,5,0,0
3585,37001.117,15.773,1888,259,5,0,0
3586,37016.624,15.507,1888,259,5,0,0
3587,37032.341,15.717,1888,259,5,0,0
3588,37050.022,17.681,1888,259,5,0,0
3589,37064.270,14.248,1888,259,5,0,0
3590,37089.219,24.949,1888,259,5,0,0
3591,37096.206,6.987,1888,259,5,0,0
3592,37111.096,14.890,1888,259,5,0,0
3593,37125.019,13.924,1888,259,5,0,0
3594,37141.325,16.306,1888,259,5,0,0
3595,37157.654,16.328,1888,259,5,0,0
3596,37173.863,16.210,1888,259,5,0,0
3597,37190.341,16.478,1888,259,5,0,0
3598,37206.603,16.261,1888,259,5,0,0
3599,37220.933,14.330,1888,259,5,0,0
3600,37238.048,17.115,1888,259,5,0,0
3601,37254.296,16.248,1888,259,5,0,0
3602,37270.746,16.451,1888,259,5,0,0
3603,37285.914,15.167,1888,259,5,0,0
3604,37303.588,17.674,1888,259,5,0,0
3605,37319.871,16.284,1888,259,5,0,0
3606,37335.504,15.633,1888,259,5,0,0
3607,37350.907,15.403,1888,259,5,0,0
3608,37368.063,17.156,1888,259,5,0,0
3609,37394.548,26.485,1888,259,5,0,0
3610,37401.874,7.326,1888,259,5,0,0
3611,37425.473,23.599,1888,259,5,0,0
3612,37504.056,78.583,1888,259,5,0,0
3613,37511.479,7.423,1888,259,5,0,0
